1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.0001	0.0001	0.0001	45.0	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.0001	0.0001	0.0001	45.0	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0001	0.0001	45.0	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0001	0.0001	45.0	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0001	45.0	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0001	45.0	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	45.0	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	45.0	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0001	0.0001	45.0	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0001	0.0001	45.0	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0001	0.0001	0.0001	0.0001	0.0001	45.0	0.0001	0.0001	0.0001	0.0001
1.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	0.01	0.01	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	45.0	45.0	45.0	45.0	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0001	0.0001	0.0001	0.0001	0.0001	45.0	0.0001	0.0001	0.0001	0.0001
